success,2017-11-30T15:54:46,2017-11-30T15:54:46,21952,1512057286098,1512057286871
success,2017-11-30T15:54:46,2017-11-30T15:54:47,21952,1512057286099,1512057287558
success,2017-11-30T15:54:44,2017-11-30T15:54:47,21928,1512057284159,1512057287790
success,2017-11-30T15:54:47,2017-11-30T15:54:48,21928,1512057287790,1512057288495
success,2017-11-30T15:54:50,2017-11-30T15:54:50,21959,1512057290119,1512057290706
success,2017-11-30T15:54:50,2017-11-30T15:54:50,21959,1512057290119,1512057290919
success,2017-11-30T15:54:52,2017-11-30T15:54:54,21963,1512057292137,1512057294141
success,2017-11-30T15:54:54,2017-11-30T15:54:54,21963,1512057294141,1512057294814
success,2017-11-30T15:54:55,2017-11-30T15:54:55,21969,1512057295156,1512057295815
success,2017-11-30T15:54:55,2017-11-30T15:54:56,21970,1512057295161,1512057296502
success,2017-11-30T15:54:55,2017-11-30T15:54:57,21969,1512057295156,1512057297262
success,2017-11-30T15:54:57,2017-11-30T15:54:57,21974,1512057297178,1512057297990
success,2017-11-30T15:54:56,2017-11-30T15:54:58,21972,1512057296172,1512057298023
success,2017-11-30T15:54:57,2017-11-30T15:54:58,21969,1512057297262,1512057298719
success,2017-11-30T15:54:58,2017-11-30T15:54:58,21975,1512057298179,1512057298878
success,2017-11-30T15:54:58,2017-11-30T15:54:59,21976,1512057298185,1512057299453
success,2017-11-30T15:54:59,2017-11-30T15:54:59,21977,1512057299186,1512057299791
success,2017-11-30T15:54:59,2017-11-30T15:55:00,21977,1512057299186,1512057300443
success,2017-11-30T15:55:01,2017-11-30T15:55:01,21982,1512057301235,1512057301917
success,2017-11-30T15:55:02,2017-11-30T15:55:02,21983,1512057302216,1512057302949
success,2017-11-30T15:55:02,2017-11-30T15:55:03,21983,1512057302217,1512057303048
success,2017-11-30T15:55:05,2017-11-30T15:55:06,21989,1512057305257,1512057306992
success,2017-11-30T15:55:06,2017-11-30T15:55:07,21989,1512057306992,1512057307720
success,2017-11-30T15:55:06,2017-11-30T15:55:08,21992,1512057306266,1512057308303
success,2017-11-30T15:55:07,2017-11-30T15:55:09,21994,1512057307278,1512057309178
success,2017-11-30T15:55:07,2017-11-30T15:55:09,21993,1512057307267,1512057309649
success,2017-11-30T15:55:09,2017-11-30T15:55:09,21998,1512057309290,1512057309828
success,2017-11-30T15:55:08,2017-11-30T15:55:10,21992,1512057308303,1512057310321
success,2017-11-30T15:55:09,2017-11-30T15:55:10,21993,1512057309649,1512057310546
success,2017-11-30T15:55:10,2017-11-30T15:55:11,22000,1512057310309,1512057311032
success,2017-11-30T15:55:11,2017-11-30T15:55:11,22002,1512057311329,1512057311908
success,2017-11-30T15:55:12,2017-11-30T15:55:13,22003,1512057312318,1512057313088
success,2017-11-30T15:55:11,2017-11-30T15:55:13,22002,1512057311329,1512057313423
success,2017-11-30T15:55:13,2017-11-30T15:55:14,22002,1512057313423,1512057314067
success,2017-11-30T15:55:14,2017-11-30T15:55:16,22008,1512057314345,1512057316703
success,2017-11-30T15:55:16,2017-11-30T15:55:17,22011,1512057316341,1512057317014
success,2017-11-30T15:55:16,2017-11-30T15:55:17,22008,1512057316704,1512057317381
success,2017-11-30T15:55:18,2017-11-30T15:55:19,22015,1512057318352,1512057319042
success,2017-11-30T15:55:18,2017-11-30T15:55:19,22015,1512057318352,1512057319044
success,2017-11-30T15:55:19,2017-11-30T15:55:20,22017,1512057319358,1512057320166
success,2017-11-30T15:55:20,2017-11-30T15:55:21,22019,1512057320376,1512057321131
success,2017-11-30T15:55:21,2017-11-30T15:55:22,22022,1512057321413,1512057322139
success,2017-11-30T15:55:22,2017-11-30T15:55:23,22023,1512057322412,1512057323148
success,2017-11-30T15:55:21,2017-11-30T15:55:23,22021,1512057321408,1512057323277
success,2017-11-30T15:55:23,2017-11-30T15:55:23,22021,1512057323277,1512057323967
success,2017-11-30T15:55:23,2017-11-30T15:55:24,22026,1512057323437,1512057324180
success,2017-11-30T15:55:24,2017-11-30T15:55:25,22027,1512057324425,1512057325090
success,2017-11-30T15:55:25,2017-11-30T15:55:26,22029,1512057325432,1512057326059
success,2017-11-30T15:55:25,2017-11-30T15:55:26,22029,1512057325432,1512057326109
success,2017-11-30T15:55:26,2017-11-30T15:55:27,22031,1512057326453,1512057327166
